,site_code,project_name,community_type,exp_year,treatment_year,calendar_year,treatment,trt_type,mean_change,S_PC,abs_S_PC,expH_PC,experiment_length,rrich,anpp,MAT,MAP
178,CUL,Culardoch,0,CUL::Culardoch::0,4,2002,N20,N,0.092160022,0.011764706,0.011764706,0.182525408,6,33.59894676,105,4,1118
179,CUL,Culardoch,0,CUL::Culardoch::0,4,2002,N50,N,0.086105907,-0.223529412,0.223529412,-0.231471742,6,33.59894676,105,4,1118
180,CUL,Culardoch,0,CUL::Culardoch::0,3,2001,N10,N,0.069286311,-0.024096386,0.024096386,0.003972146,6,33.59894676,105,4,1118
181,CUL,Culardoch,0,CUL::Culardoch::0,3,2001,N20,N,0.107568868,-0.024096386,0.024096386,0.248671214,6,33.59894676,105,4,1118
182,CUL,Culardoch,0,CUL::Culardoch::0,3,2001,N50,N,0.090631459,-0.120481928,0.120481928,-0.099274629,6,33.59894676,105,4,1118
183,CUL,Culardoch,0,CUL::Culardoch::0,2,2000,N10,N,0.072062181,-0.054794521,0.054794521,0.01962895,6,33.59894676,105,4,1118
184,CUL,Culardoch,0,CUL::Culardoch::0,2,2000,N20,N,0.129193197,0.04109589,0.04109589,0.251364746,6,33.59894676,105,4,1118
185,CUL,Culardoch,0,CUL::Culardoch::0,2,2000,N50,N,0.09285402,-0.136986301,0.136986301,-0.148163056,6,33.59894676,105,4,1118
186,DL,NSFC,0,DL::NSFC::0,8,2012,N,N,0.389103723,-0.15,0.15,-0.109918354,8,50.95850887,165.2463333,1,386
187,DL,NSFC,0,DL::NSFC::0,7,2011,W,irr,0.331552047,0.022222222,0.022222222,-0.06179554,8,50.95850887,165.2463333,1,386
188,DL,NSFC,0,DL::NSFC::0,8,2012,W,irr,0.391070737,0.325,0.325,0.167467116,8,50.95850887,165.2463333,1,386
189,DL,NSFC,0,DL::NSFC::0,7,2011,N,N,0.375105005,-0.2,0.2,-0.14577004,8,50.95850887,165.2463333,1,386
190,DL,NSFC,0,DL::NSFC::0,5,2009,N,N,0.359362887,-0.205479452,0.205479452,-0.192871882,8,50.95850887,165.2463333,1,386
191,DL,NSFC,0,DL::NSFC::0,5,2009,W,irr,0.254491349,0.232876712,0.232876712,0.261537854,8,50.95850887,165.2463333,1,386
192,DL,NSFC,0,DL::NSFC::0,4,2008,N,N,0.324675473,-0.257142857,0.257142857,-0.393472554,8,50.95850887,165.2463333,1,386
193,DL,NSFC,0,DL::NSFC::0,4,2008,W,irr,0.321094658,0.3,0.3,0.404042152,8,50.95850887,165.2463333,1,386
194,DL,NSFC,0,DL::NSFC::0,3,2007,N,N,0.319185225,-0.084745763,0.084745763,-0.087090062,8,50.95850887,165.2463333,1,386
195,DL,NSFC,0,DL::NSFC::0,3,2007,W,irr,0.233394691,0.288135593,0.288135593,0.351335068,8,50.95850887,165.2463333,1,386
196,DL,NSFC,0,DL::NSFC::0,6,2010,N,N,0.506119754,-0.139534884,0.139534884,-0.427435518,8,50.95850887,165.2463333,1,386
197,DL,NSFC,0,DL::NSFC::0,6,2010,W,irr,0.334851742,0.360465116,0.360465116,-0.050371749,8,50.95850887,165.2463333,1,386
198,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N2M0,N,0.18371475,0.061538462,0.061538462,0.123444482,6,32.36841435,213.9466667,0,331
199,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N4M0,N,0.182579656,0.030769231,0.030769231,-0.085985711,6,32.36841435,213.9466667,0,331
200,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N3M0,N,0.223791082,0.076923077,0.076923077,-0.051837909,6,32.36841435,213.9466667,0,331
201,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N6M0,N,0.309239841,-0.215384615,0.215384615,-0.314678487,6,32.36841435,213.9466667,0,331
202,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N5M0,N,0.157547106,-0.123076923,0.123076923,-0.068328728,6,32.36841435,213.9466667,0,331
203,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N8M0,N,0.469680298,-0.461538462,0.461538462,-0.431766909,6,32.36841435,213.9466667,0,331
204,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N1M0,N,0.20382842,0.151898734,0.151898734,0.084228312,6,32.36841435,213.9466667,0,331
205,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N2M0,N,0.260116824,-0.050632911,0.050632911,-0.217064223,6,32.36841435,213.9466667,0,331
206,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N3M0,N,0.14011251,0.126582278,0.126582278,-0.054434475,6,32.36841435,213.9466667,0,331
207,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N4M0,N,0.19270046,-0.012658228,0.012658228,0.056674718,6,32.36841435,213.9466667,0,331
208,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N7M0,N,0.184218434,-0.246153846,0.246153846,-0.075319811,6,32.36841435,213.9466667,0,331
209,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N6M0,N,0.200380014,-0.139240506,0.139240506,-0.17764315,6,32.36841435,213.9466667,0,331
210,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N7M0,N,0.294215417,-0.240506329,0.240506329,-0.043217927,6,32.36841435,213.9466667,0,331
211,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N8M0,N,0.344228445,-0.430379747,0.430379747,-0.331611396,6,32.36841435,213.9466667,0,331
212,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N1M0,N,0.171006504,0.171428571,0.171428571,-0.077585842,6,32.36841435,213.9466667,0,331
213,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N2M0,N,0.162088732,0.157142857,0.157142857,0.050220498,6,32.36841435,213.9466667,0,331
214,IMGERS,NDE,0,IMGERS::NDE::0,5,2012,N5M0,N,0.17639241,0.088607595,0.088607595,0.159414327,6,32.36841435,213.9466667,0,331
215,IMGERS,NDE,0,IMGERS::NDE::0,6,2013,N1M0,N,0.20678048,0.169230769,0.169230769,0.253406205,6,32.36841435,213.9466667,0,331
216,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N5M0,N,0.157363049,0.028571429,0.028571429,-0.097066761,6,32.36841435,213.9466667,0,331
217,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N6M0,N,0.15494958,-0.057142857,0.057142857,-0.08085127,6,32.36841435,213.9466667,0,331
218,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N7M0,N,0.176249798,-0.128571429,0.128571429,-0.130798652,6,32.36841435,213.9466667,0,331
219,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N8M0,N,0.242223421,-0.271428571,0.271428571,-0.175299607,6,32.36841435,213.9466667,0,331
220,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N4M0,N,0.136769607,0.085714286,0.085714286,0.050933966,6,32.36841435,213.9466667,0,331
221,IMGERS,NDE,0,IMGERS::NDE::0,4,2011,N3M0,N,0.201658415,0.214285714,0.214285714,0.076478088,6,32.36841435,213.9466667,0,331
222,JRN,study 119,BajadaShrubland,JRN::study 119::BajadaShrubland,3,1984,T,N,0.22900901,0.023360656,0.023360656,-0.140122852,5,85.2012144,104,14,256
223,JRN,study 119,BajadaShrubland,JRN::study 119::BajadaShrubland,4,1985,T,N,0.276836546,0.133611111,0.133611111,-0.063325839,5,85.2012144,104,14,256
224,JRN,study 119,BajadaShrubland,JRN::study 119::BajadaShrubland,2,1983,T,N,0.242205038,-0.021681416,0.021681416,-0.080512637,5,85.2012144,104,14,256
225,JRN,study 119,BajadaShrubland,JRN::study 119::BajadaShrubland,1,1982,T,N,0.218763728,0.474725275,0.474725275,0.183141006,5,85.2012144,104,14,256
226,JRN,study 119,BasinSlopes,JRN::study 119::BasinSlopes,4,1985,T,N,0.236634161,-0.121083575,0.121083575,-0.242263216,5,105.569197,113,14,256
227,JRN,study 119,BasinSlopes,JRN::study 119::BasinSlopes,1,1982,T,N,0.17311868,-0.058823529,0.058823529,0.051183714,5,105.569197,113,14,256
228,JRN,study 119,BasinSlopes,JRN::study 119::BasinSlopes,3,1984,T,N,0.207559944,-0.098753595,0.098753595,-0.150057093,5,105.569197,113,14,256
229,JRN,study 119,BasinSlopes,JRN::study 119::BasinSlopes,2,1983,T,N,0.168879965,0.004901961,0.004901961,0.189257775,5,105.569197,113,14,256
230,JRN,study 119,Peidmont,JRN::study 119::Peidmont,4,1985,T,N,0.183393517,0.051260504,0.051260504,0.069810732,5,108.5828049,79,14,256
231,JRN,study 119,Peidmont,JRN::study 119::Peidmont,3,1984,T,N,0.167685096,-0.062100606,0.062100606,-0.129400181,5,108.5828049,79,14,256
232,JRN,study 119,Peidmont,JRN::study 119::Peidmont,2,1983,T,N,0.151090075,0.014582992,0.014582992,0.071985293,5,108.5828049,79,14,256
233,JRN,study 119,Peidmont,JRN::study 119::Peidmont,1,1982,T,N,0.201380338,-0.039824626,0.039824626,-0.039535192,5,108.5828049,79,14,256
234,JRN,study 119,Playa,JRN::study 119::Playa,4,1985,T,N,0.203520226,0.011111111,0.011111111,-0.080158553,5,47.87272762,199,14,256
235,JRN,study 119,Playa,JRN::study 119::Playa,3,1984,T,N,0.184169385,0.139534884,0.139534884,-0.130207855,5,47.87272762,199,14,256
236,JRN,study 119,Playa,JRN::study 119::Playa,2,1983,T,N,0.18816038,0.25,0.25,0.263155793,5,47.87272762,199,14,256
237,JRN,study 119,Playa,JRN::study 119::Playa,1,1982,T,N,0.16898863,0.19047619,0.19047619,0.17371438,5,47.87272762,199,14,256
238,JRN,study278,0,JRN::study278::0,3,2008,P1N0,drought,0.168966994,0.114678899,0.114678899,0.111844424,3,25.15592593,173,14,256
239,JRN,study278,0,JRN::study278::0,3,2008,P3N1,N,0.173980425,0.082568807,0.082568807,-0.033890426,3,25.15592593,173,14,256
240,JRN,study278,0,JRN::study278::0,3,2008,P2N0,drought,0.11119532,0.169724771,0.169724771,0.11388428,3,25.15592593,173,14,256
241,JRN,study278,0,JRN::study278::0,3,2008,P4N0,irr,0.160487466,0.04587156,0.04587156,-0.161229879,3,25.15592593,173,14,256
242,JRN,study278,0,JRN::study278::0,3,2008,P5N0,irr,0.171648781,-0.036697248,0.036697248,-0.162415327,3,25.15592593,173,14,256
243,JRN,study278,0,JRN::study278::0,2,2007,P3N1,N,0.150381059,-0.027027027,0.027027027,-0.17439277,3,25.15592593,173,14,256
244,JRN,study278,0,JRN::study278::0,2,2007,P4N0,irr,0.124820255,0.094594595,0.094594595,0.013105633,3,25.15592593,173,14,256
245,JRN,study278,0,JRN::study278::0,2,2007,P5N0,irr,0.120182575,-0.027027027,0.027027027,-0.110021282,3,25.15592593,173,14,256
246,JRN,study278,0,JRN::study278::0,1,2006,P1N0,drought,0.12048355,-0.138316151,0.138316151,-0.097946244,3,25.15592593,173,14,256
247,JRN,study278,0,JRN::study278::0,1,2006,P2N0,drought,0.113311217,0.007731959,0.007731959,-0.050797935,3,25.15592593,173,14,256
248,JRN,study278,0,JRN::study278::0,1,2006,P3N1,N,0.129818477,-0.036082474,0.036082474,-0.106765016,3,25.15592593,173,14,256
249,JRN,study278,0,JRN::study278::0,1,2006,P4N0,irr,0.111652509,0.051546392,0.051546392,-0.087129283,3,25.15592593,173,14,256
250,JRN,study278,0,JRN::study278::0,1,2006,P5N0,irr,0.13508458,-0.107778819,0.107778819,-0.16454675,3,25.15592593,173,14,256
251,JRN,study278,0,JRN::study278::0,2,2007,P1N0,drought,0.089571863,-0.067567568,0.067567568,-0.071828711,3,25.15592593,173,14,256
252,JRN,study278,0,JRN::study278::0,2,2007,P2N0,drought,0.08163811,0.054054054,0.054054054,-0.041463342,3,25.15592593,173,14,256
253,JSP,GCE,0,JSP::GCE::0,13,2011,C,CO2,0.29814518,-0.157142857,0.157142857,-0.201582254,13,47.94358099,400,13,675
254,JSP,GCE,0,JSP::GCE::0,13,2011,N,N,0.254631107,-0.014285714,0.014285714,0.090360389,13,47.94358099,400,13,675
255,JSP,GCE,0,JSP::GCE::0,13,2011,R,irr,0.276239876,-0.1,0.1,-0.021059089,13,47.94358099,400,13,675
256,JSP,GCE,0,JSP::GCE::0,12,2010,C,CO2,0.402942284,-0.014084507,0.014084507,-0.128635845,13,47.94358099,400,13,675
257,JSP,GCE,0,JSP::GCE::0,12,2010,N,N,0.364361342,-0.112676056,0.112676056,-0.164075153,13,47.94358099,400,13,675
258,JSP,GCE,0,JSP::GCE::0,12,2010,R,irr,0.250201786,-0.028169014,0.028169014,-0.002007859,13,47.94358099,400,13,675
259,JSP,GCE,0,JSP::GCE::0,11,2009,C,CO2,0.346916604,0.063492063,0.063492063,0.037650872,13,47.94358099,400,13,675
260,JSP,GCE,0,JSP::GCE::0,11,2009,N,N,0.220162152,-0.063492063,0.063492063,-0.120816392,13,47.94358099,400,13,675
261,JSP,GCE,0,JSP::GCE::0,11,2009,R,irr,0.231039567,0.015873016,0.015873016,-0.007754024,13,47.94358099,400,13,675
262,JSP,GCE,0,JSP::GCE::0,10,2008,C,CO2,0.311008114,-0.061538462,0.061538462,0.036472035,13,47.94358099,400,13,675
263,JSP,GCE,0,JSP::GCE::0,10,2008,N,N,0.327897067,-0.261538462,0.261538462,-0.322724737,13,47.94358099,400,13,675
264,JSP,GCE,0,JSP::GCE::0,10,2008,R,irr,0.312568673,0.061538462,0.061538462,0.079099208,13,47.94358099,400,13,675
265,JSP,GCE,0,JSP::GCE::0,9,2007,C,CO2,0.280851879,0.071428571,0.071428571,-0.009220702,13,47.94358099,400,13,675
266,JSP,GCE,0,JSP::GCE::0,9,2007,N,N,0.3501504,-0.160714286,0.160714286,-0.212517952,13,47.94358099,400,13,675
267,JSP,GCE,0,JSP::GCE::0,9,2007,R,irr,0.238622192,0.071428571,0.071428571,0.085109176,13,47.94358099,400,13,675
268,JSP,GCE,0,JSP::GCE::0,8,2006,C,CO2,0.370259667,-0.0625,0.0625,-0.147799746,13,47.94358099,400,13,675
269,JSP,GCE,0,JSP::GCE::0,8,2006,N,N,0.221738609,-0.125,0.125,-0.117711271,13,47.94358099,400,13,675
270,JSP,GCE,0,JSP::GCE::0,8,2006,R,irr,0.278620175,0.041666667,0.041666667,0.05785356,13,47.94358099,400,13,675
271,JSP,GCE,0,JSP::GCE::0,7,2005,C,CO2,0.428933709,0.136363636,0.136363636,0.039926087,13,47.94358099,400,13,675
272,JSP,GCE,0,JSP::GCE::0,7,2005,N,N,0.25913964,0,0,-0.076908403,13,47.94358099,400,13,675
273,JSP,GCE,0,JSP::GCE::0,7,2005,R,irr,0.256301517,0.068181818,0.068181818,-0.100979339,13,47.94358099,400,13,675
274,JSP,GCE,0,JSP::GCE::0,6,2004,C,CO2,0.371305283,0.108695652,0.108695652,0.056389598,13,47.94358099,400,13,675
275,JSP,GCE,0,JSP::GCE::0,6,2004,N,N,0.27875599,-0.108695652,0.108695652,0.03083174,13,47.94358099,400,13,675
276,JSP,GCE,0,JSP::GCE::0,6,2004,R,irr,0.278295176,0,0,0.192367593,13,47.94358099,400,13,675
277,JSP,GCE,0,JSP::GCE::0,5,2003,C,CO2,0.263489222,0,0,0.066196278,13,47.94358099,400,13,675
278,JSP,GCE,0,JSP::GCE::0,5,2003,N,N,0.246619984,0,0,0.066662858,13,47.94358099,400,13,675
279,JSP,GCE,0,JSP::GCE::0,5,2003,R,irr,0.237331449,0.195652174,0.195652174,0.171447947,13,47.94358099,400,13,675
280,JSP,GCE,0,JSP::GCE::0,4,2002,C,CO2,0.277537577,0.142857143,0.142857143,0.149134163,13,47.94358099,400,13,675
281,JSP,GCE,0,JSP::GCE::0,4,2002,N,N,0.30520893,0.142857143,0.142857143,0.198121505,13,47.94358099,400,13,675
282,JSP,GCE,0,JSP::GCE::0,4,2002,R,irr,0.277877732,-0.028571429,0.028571429,0.004163297,13,47.94358099,400,13,675
283,JSP,GCE,0,JSP::GCE::0,3,2001,C,CO2,0.279684624,0.02173913,0.02173913,0.121336885,13,47.94358099,400,13,675
284,JSP,GCE,0,JSP::GCE::0,3,2001,N,N,0.220365122,-0.108695652,0.108695652,-0.057160329,13,47.94358099,400,13,675
285,JSP,GCE,0,JSP::GCE::0,3,2001,R,irr,0.269442373,0.086956522,0.086956522,0.194904737,13,47.94358099,400,13,675
286,JSP,GCE,0,JSP::GCE::0,2,2000,C,CO2,0.209325777,-0.16,0.16,-0.201238084,13,47.94358099,400,13,675
287,JSP,GCE,0,JSP::GCE::0,2,2000,N,N,0.22580073,-0.14,0.14,-0.090709514,13,47.94358099,400,13,675
288,JSP,GCE,0,JSP::GCE::0,2,2000,R,irr,0.235648537,-0.12,0.12,-0.1163351,13,47.94358099,400,13,675
289,JSP,GCE,0,JSP::GCE::0,1,1999,C,CO2,0.216269507,-0.142857143,0.142857143,-0.164862773,13,47.94358099,400,13,675
290,JSP,GCE,0,JSP::GCE::0,1,1999,N,N,0.208145346,0.071428571,0.071428571,0.036403242,13,47.94358099,400,13,675
291,JSP,GCE,0,JSP::GCE::0,1,1999,R,irr,0.228850193,-0.119047619,0.119047619,-0.092053491,13,47.94358099,400,13,675
292,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,U CH,drought,0.41999291,0.114285714,0.114285714,0.339391372,3,59.1086166,402.546875,16,899
293,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,3,2011,U CD,irr,0.479948034,0.085714286,0.085714286,-0.047124203,3,59.1086166,402.546875,16,899
294,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,U CD,irr,0.327864653,0.405405405,0.405405405,0.78313941,3,59.1086166,402.546875,16,899
295,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,2,2010,U CH,drought,0.312783736,0.081081081,0.081081081,0.641130715,3,59.1086166,402.546875,16,899
296,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,U CD,irr,0.380077468,-0.090909091,0.090909091,0.026011877,3,59.1086166,402.546875,16,899
297,KAEFS,WAPAClip,0,KAEFS::WAPAClip::0,1,2009,U CH,drought,0.44500337,0.090909091,0.090909091,0.300014455,3,59.1086166,402.546875,16,899
298,KBS,T7,0,KBS::T7::0,19,2007,T0F1,N,0.444845426,-0.175,0.175,-0.352769494,24,123.0637373,438.0856736,8,912
299,KBS,T7,0,KBS::T7::0,18,2006,T0F1,N,0.311800503,-0.127659574,0.127659574,-0.081852302,24,123.0637373,438.0856736,8,912
300,KBS,T7,0,KBS::T7::0,17,2005,T0F1,N,0.326383794,-0.42,0.42,-0.328957434,24,123.0637373,438.0856736,8,912
301,KBS,T7,0,KBS::T7::0,20,2008,T0F1,N,0.378072498,-0.336956522,0.336956522,-0.384307529,24,123.0637373,438.0856736,8,912
302,KBS,T7,0,KBS::T7::0,15,2003,T0F1,N,0.291653499,-0.376344086,0.376344086,-0.46272029,24,123.0637373,438.0856736,8,912
303,KBS,T7,0,KBS::T7::0,14,2002,T0F1,N,0.289593487,-0.296703297,0.296703297,-0.287080985,24,123.0637373,438.0856736,8,912
304,KBS,T7,0,KBS::T7::0,13,2001,T0F1,N,0.309937672,-0.149425287,0.149425287,-0.183352234,24,123.0637373,438.0856736,8,912
305,KBS,T7,0,KBS::T7::0,12,2000,T0F1,N,0.345962194,-0.165048544,0.165048544,-0.419744517,24,123.0637373,438.0856736,8,912
306,KBS,T7,0,KBS::T7::0,11,1999,T0F1,N,0.280272751,-0.136986301,0.136986301,-0.272510373,24,123.0637373,438.0856736,8,912
307,KBS,T7,0,KBS::T7::0,10,1998,T0F1,N,0.239673215,0,0,-0.176322457,24,123.0637373,438.0856736,8,912
308,KBS,T7,0,KBS::T7::0,9,1997,T0F1,N,0.221875961,0.060465116,0.060465116,-0.137203904,24,123.0637373,438.0856736,8,912
309,KBS,T7,0,KBS::T7::0,8,1996,T0F1,N,0.40929186,-0.088235294,0.088235294,-0.196558746,24,123.0637373,438.0856736,8,912
310,KBS,T7,0,KBS::T7::0,7,1995,T0F1,N,0.302262119,-0.025316456,0.025316456,-0.198083055,24,123.0637373,438.0856736,8,912
311,KBS,T7,0,KBS::T7::0,6,1994,T0F1,N,0.352227353,-0.035714286,0.035714286,-0.319902918,24,123.0637373,438.0856736,8,912
312,KBS,T7,0,KBS::T7::0,5,1993,T0F1,N,0.27323028,0.075757576,0.075757576,-0.12151544,24,123.0637373,438.0856736,8,912
313,KBS,T7,0,KBS::T7::0,4,1992,T0F1,N,0.335068293,0.104477612,0.104477612,0.096395764,24,123.0637373,438.0856736,8,912
314,KBS,T7,0,KBS::T7::0,3,1991,T0F1,N,0.299496798,0.473684211,0.473684211,0.15688688,24,123.0637373,438.0856736,8,912
315,KBS,T7,0,KBS::T7::0,16,2004,T0F1,N,0.412567186,-0.208791209,0.208791209,-0.145897773,24,123.0637373,438.0856736,8,912
316,KBS,T7,0,KBS::T7::0,1,1989,T0F1,N,0.221400755,-0.193548387,0.193548387,-0.07196823,24,123.0637373,438.0856736,8,912
317,KBS,T7,0,KBS::T7::0,2,1990,T0F1,N,0.161250692,0.11627907,0.11627907,-0.07542295,24,123.0637373,438.0856736,8,912
318,KNP,GFP,0,KNP::GFP::0,3,2011,Rainout_Ungrazed,drought,0.17466046,-0.21875,0.21875,-0.212989914,3,48.94185908,566.63125,22,573
319,KNP,GFP,0,KNP::GFP::0,2,2010,Rainout_Ungrazed,drought,0.151865743,-0.083333333,0.083333333,-0.14364748,3,48.94185908,566.63125,22,573
320,KNP,GFP,0,KNP::GFP::0,1,2009,Rainout_Ungrazed,drought,0.202007988,-0.277777778,0.277777778,-0.199479565,3,48.94185908,566.63125,22,573
321,KNZ,BGP,0,KNZ::BGP::0,20,2005,u_u_n,N,0.44191118,-0.396226415,0.396226415,-0.306265638,25,130.2573117,407.070679,12,866
322,KNZ,BGP,0,KNZ::BGP::0,20,2005,u_u_p,P,0.373952623,0.075471698,0.075471698,-0.084165592,25,130.2573117,407.070679,12,866
323,KNZ,BGP,0,KNZ::BGP::0,14,1999,u_u_n,N,0.31531084,-0.087378641,0.087378641,-0.300695444,25,130.2573117,407.070679,12,866
324,KNZ,BGP,0,KNZ::BGP::0,14,1999,u_u_p,P,0.340318285,-0.13592233,0.13592233,-0.204698342,25,130.2573117,407.070679,12,866
325,KNZ,BGP,0,KNZ::BGP::0,9,1994,u_u_n,N,0.462946429,-0.114754098,0.114754098,-0.113138222,25,130.2573117,407.070679,12,866
326,KNZ,BGP,0,KNZ::BGP::0,9,1994,u_u_p,P,0.335672494,0.098360656,0.098360656,0.073745499,25,130.2573117,407.070679,12,866
327,KNZ,BGP,0,KNZ::BGP::0,4,1989,u_u_p,P,0.266155652,0.035714286,0.035714286,-0.071243045,25,130.2573117,407.070679,12,866
328,KNZ,BGP,0,KNZ::BGP::0,4,1989,u_u_n,N,0.334496941,-0.160714286,0.160714286,-0.173472104,25,130.2573117,407.070679,12,866
329,KNZ,GFP,20B,KNZ::GFP::20B,2,2010,Rainout_Ungrazed,drought,0.21562583,-0.261904762,0.261904762,-0.329816386,3,56.45146886,490.2714286,12,866
330,KNZ,GFP,20B,KNZ::GFP::20B,1,2009,Rainout_Ungrazed,drought,0.173177099,-0.283950617,0.283950617,-0.345964471,3,56.45146886,490.2714286,12,866
331,KNZ,GFP,20B,KNZ::GFP::20B,3,2011,Rainout_Ungrazed,drought,0.239440261,-0.263157895,0.263157895,-0.402543122,3,56.45146886,490.2714286,12,866
332,KNZ,GFP,4F,KNZ::GFP::4F,2,2010,Rainout_Ungrazed,drought,0.147586109,0.011627907,0.011627907,0.088834723,3,59.07854109,367.5,12,866
333,KNZ,GFP,4F,KNZ::GFP::4F,3,2011,Rainout_Ungrazed,drought,0.168168852,0.035580524,0.035580524,0.006323482,3,59.07854109,367.5,12,866
334,KNZ,GFP,4F,KNZ::GFP::4F,1,2009,Rainout_Ungrazed,drought,0.236009205,-0.011764706,0.011764706,0.085628263,3,59.07854109,367.5,12,866
335,KNZ,GFP,K1B,KNZ::GFP::K1B,2,2010,Rainout_Ungrazed,drought,0.135240189,-0.011494253,0.011494253,-0.125447218,3,49.61578213,468.5857143,12,866
336,KNZ,GFP,K1B,KNZ::GFP::K1B,3,2011,Rainout_Ungrazed,drought,0.135646797,-0.108433735,0.108433735,-0.07731277,3,49.61578213,468.5857143,12,866
337,KNZ,GFP,K1B,KNZ::GFP::K1B,1,2009,Rainout_Ungrazed,drought,0.142924358,-0.065217391,0.065217391,0.0383584,3,49.61578213,468.5857143,12,866
338,KNZ,IRG,l,KNZ::IRG::l,17,2007,i,irr,0.31581589,-0.21686747,0.21686747,-0.151552018,19,63.5838233,498.2707193,12,866
339,KNZ,IRG,l,KNZ::IRG::l,16,2006,i,irr,0.379771633,-0.083333333,0.083333333,-0.021114282,19,63.5838233,498.2707193,12,866
340,KNZ,IRG,l,KNZ::IRG::l,18,2008,i,irr,0.322546447,-0.168674699,0.168674699,-0.143732884,19,63.5838233,498.2707193,12,866
341,KNZ,IRG,l,KNZ::IRG::l,13,2003,i,irr,0.400936155,-0.066666667,0.066666667,0.030142259,19,63.5838233,498.2707193,12,866
342,KNZ,IRG,l,KNZ::IRG::l,12,2002,i,irr,0.383426173,-0.082191781,0.082191781,0.141617634,19,63.5838233,498.2707193,12,866
343,KNZ,IRG,l,KNZ::IRG::l,15,2005,i,irr,0.299256239,-0.152777778,0.152777778,-0.047869526,19,63.5838233,498.2707193,12,866
344,KNZ,IRG,l,KNZ::IRG::l,14,2004,i,irr,0.356527153,-0.164383562,0.164383562,0.087052995,19,63.5838233,498.2707193,12,866
345,KNZ,IRG,l,KNZ::IRG::l,9,1999,i,irr,0.311988621,-0.112676056,0.112676056,0.280495568,19,63.5838233,498.2707193,12,866
346,KNZ,IRG,l,KNZ::IRG::l,8,1998,i,irr,0.211900345,-0.133333333,0.133333333,0.176478837,19,63.5838233,498.2707193,12,866
347,KNZ,IRG,l,KNZ::IRG::l,11,2001,i,irr,0.381137127,-0.109589041,0.109589041,0.123270236,19,63.5838233,498.2707193,12,866
348,KNZ,IRG,l,KNZ::IRG::l,10,2000,i,irr,0.340309758,-0.085714286,0.085714286,0.304070134,19,63.5838233,498.2707193,12,866
349,KNZ,IRG,l,KNZ::IRG::l,5,1995,i,irr,0.173729569,-0.177777778,0.177777778,-0.022226019,19,63.5838233,498.2707193,12,866
350,KNZ,IRG,l,KNZ::IRG::l,4,1994,i,irr,0.233512192,-0.168674699,0.168674699,-0.108083189,19,63.5838233,498.2707193,12,866
351,KNZ,IRG,l,KNZ::IRG::l,3,1993,i,irr,0.166126518,-0.2,0.2,-0.149534346,19,63.5838233,498.2707193,12,866
352,KNZ,IRG,l,KNZ::IRG::l,2,1992,i,irr,0.136301091,-0.114285714,0.114285714,-0.019127363,19,63.5838233,498.2707193,12,866
353,KNZ,IRG,l,KNZ::IRG::l,1,1991,i,irr,0.185243552,-0.016129032,0.016129032,-0.030495263,19,63.5838233,498.2707193,12,866
354,KNZ,IRG,l,KNZ::IRG::l,19,2009,i,irr,0.343599185,-0.2,0.2,-0.122506459,19,63.5838233,498.2707193,12,866
355,KNZ,IRG,l,KNZ::IRG::l,7,1997,i,irr,0.211876168,-0.088607595,0.088607595,0.233359172,19,63.5838233,498.2707193,12,866
356,KNZ,IRG,l,KNZ::IRG::l,6,1996,i,irr,0.150609618,-0.164705882,0.164705882,0.044515101,19,63.5838233,498.2707193,12,866
357,KNZ,IRG,u,KNZ::IRG::u,16,2006,i,irr,0.276623793,-0.223880597,0.223880597,0.095696283,19,63.43968575,490.9991374,12,866
358,KNZ,IRG,u,KNZ::IRG::u,19,2009,i,irr,0.246824551,-0.275362319,0.275362319,-0.100514586,19,63.43968575,490.9991374,12,866
359,KNZ,IRG,u,KNZ::IRG::u,18,2008,i,irr,0.26480361,-0.368421053,0.368421053,-0.211196136,19,63.43968575,490.9991374,12,866
